# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.169399999999999910e-03,8.021999999999999617e-03
2.000000000000000000e+02,2.614599999999999910e-03,1.200329999999999973e-02
5.000000000000000000e+02,6.211000000000000375e-03,1.848649999999999946e-02
1.000000000000000000e+03,1.294050000000000061e-02,2.690779999999999908e-02
2.000000000000000000e+03,2.545630000000000115e-02,3.729389999999999789e-02
5.000000000000000000e+03,6.186189999999999745e-02,5.864459999999999812e-02
1.000000000000000000e+04,1.241016000000000064e-01,8.183849999999999458e-02
2.000000000000000000e+04,2.429244000000000125e-01,1.000067000000000039e-01
5.000000000000000000e+04,5.887662999999999647e-01,1.472702999999999929e-01
1.000000000000000000e+05,1.064832599999999907e+00,1.929684999999999873e-01
