# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.337999999999999863e-03,1.297330000000000011e-02
2.000000000000000000e+02,1.054899999999999935e-02,1.837700000000000097e-02
5.000000000000000000e+02,2.702310000000000129e-02,2.567459999999999881e-02
1.000000000000000000e+03,5.146919999999999967e-02,3.626870000000000094e-02
2.000000000000000000e+03,1.021803000000000017e-01,4.854270000000000113e-02
5.000000000000000000e+03,2.453655999999999893e-01,7.193779999999999619e-02
1.000000000000000000e+04,4.756786000000000070e-01,1.029923999999999978e-01
2.000000000000000000e+04,8.123424999999999674e-01,1.171794000000000030e-01
5.000000000000000000e+04,1.441126200000000024e+00,1.229386999999999980e-01
1.000000000000000000e+05,1.797031400000000056e+00,1.047363999999999934e-01
1.000000000000000000e+06,2.333797999999999817e+00,5.060789999999999733e-02
