# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.081000000000000271e-04,5.878600000000000318e-03
2.000000000000000000e+02,1.307199999999999898e-03,7.938199999999999423e-03
5.000000000000000000e+02,3.218400000000000167e-03,1.252379999999999986e-02
1.000000000000000000e+03,6.476499999999999618e-03,1.795479999999999993e-02
2.000000000000000000e+03,1.313120000000000086e-02,2.520220000000000099e-02
5.000000000000000000e+03,3.255569999999999992e-02,3.964840000000000031e-02
1.000000000000000000e+04,6.478960000000000274e-02,5.594749999999999723e-02
2.000000000000000000e+04,1.245633000000000018e-01,6.894959999999999978e-02
5.000000000000000000e+04,2.926793999999999785e-01,1.005894999999999984e-01
1.000000000000000000e+05,5.502114000000000171e-01,1.317348000000000130e-01
