# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,8.351799999999999502e-03,2.165090000000000070e-02
2.000000000000000000e+02,1.575069999999999942e-02,2.961969999999999881e-02
5.000000000000000000e+02,4.167479999999999796e-02,4.156780000000000197e-02
1.000000000000000000e+03,8.105700000000000405e-02,5.573100000000000276e-02
2.000000000000000000e+03,1.619234999999999980e-01,7.545949999999999880e-02
5.000000000000000000e+03,3.867515000000000258e-01,1.135540000000000022e-01
1.000000000000000000e+04,7.537627999999999551e-01,1.450897999999999910e-01
2.000000000000000000e+04,1.316390699999999914e+00,2.056645000000000001e-01
5.000000000000000000e+04,2.868290200000000123e+00,2.929629999999999734e-01
1.000000000000000000e+05,4.870812400000000153e+00,3.527566999999999786e-01
1.000000000000000000e+06,1.131752649999999960e+01,2.449049000000000087e-01
