# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.548000000000000414e-04,4.538900000000000226e-03
2.000000000000000000e+02,9.500999999999999463e-04,5.837600000000000081e-03
5.000000000000000000e+02,2.386200000000000213e-03,9.236299999999999372e-03
1.000000000000000000e+03,4.881100000000000196e-03,1.329870000000000010e-02
2.000000000000000000e+03,9.878299999999999581e-03,1.891289999999999985e-02
5.000000000000000000e+03,2.491689999999999877e-02,3.009229999999999891e-02
1.000000000000000000e+04,5.039230000000000098e-02,4.294189999999999813e-02
2.000000000000000000e+04,9.896059999999999579e-02,5.908460000000000101e-02
5.000000000000000000e+04,2.468085999999999891e-01,8.439109999999999667e-02
1.000000000000000000e+05,4.873295000000000265e-01,1.117182000000000036e-01
