# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.515999999999999899e-04,2.343299999999999984e-03
2.000000000000000000e+02,4.943999999999999827e-04,3.266400000000000033e-03
5.000000000000000000e+02,1.255999999999999955e-03,5.244900000000000256e-03
1.000000000000000000e+03,2.538400000000000118e-03,7.445300000000000182e-03
2.000000000000000000e+03,5.045899999999999865e-03,1.056610000000000014e-02
5.000000000000000000e+03,1.260810000000000056e-02,1.659930000000000086e-02
1.000000000000000000e+04,2.566869999999999916e-02,2.387109999999999926e-02
2.000000000000000000e+04,5.064640000000000114e-02,2.878319999999999837e-02
5.000000000000000000e+04,1.231494999999999951e-01,4.374320000000000291e-02
1.000000000000000000e+05,2.370503999999999944e-01,6.139270000000000144e-02
