# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.420960000000000126e-02,2.671240000000000073e-02
2.000000000000000000e+02,4.998679999999999790e-02,4.004339999999999983e-02
5.000000000000000000e+02,1.269849999999999868e-01,6.128499999999999920e-02
1.000000000000000000e+03,2.438481999999999872e-01,8.049929999999999586e-02
2.000000000000000000e+03,4.697236000000000189e-01,1.118309999999999998e-01
5.000000000000000000e+03,1.146405499999999966e+00,1.683468999999999938e-01
1.000000000000000000e+04,2.076774599999999804e+00,2.201038999999999912e-01
2.000000000000000000e+04,3.220463899999999935e+00,2.096010000000000095e-01
5.000000000000000000e+04,4.323691600000000079e+00,1.458128999999999953e-01
1.000000000000000000e+05,4.750170800000000249e+00,1.165912999999999949e-01
1.000000000000000000e+06,5.302297499999999886e+00,7.869349999999999956e-02
