# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.551000000000000024e-04,2.388599999999999838e-03
2.000000000000000000e+02,4.580000000000000195e-04,4.120600000000000304e-03
5.000000000000000000e+02,8.568999999999999577e-04,5.584600000000000328e-03
1.000000000000000000e+03,1.765499999999999925e-03,8.068099999999999924e-03
2.000000000000000000e+03,3.501499999999999838e-03,1.127659999999999947e-02
5.000000000000000000e+03,8.424900000000000791e-03,1.750710000000000113e-02
1.000000000000000000e+04,1.686460000000000042e-02,2.490639999999999868e-02
2.000000000000000000e+04,3.358889999999999793e-02,3.500070000000000264e-02
5.000000000000000000e+04,8.475149999999999351e-02,5.509180000000000327e-02
1.000000000000000000e+05,1.664484999999999992e-01,6.751880000000000381e-02
