# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.714000000000000200e-04,4.189700000000000195e-03
2.000000000000000000e+02,8.295999999999999989e-04,5.608000000000000138e-03
5.000000000000000000e+02,2.384499999999999901e-03,9.482799999999999563e-03
1.000000000000000000e+03,4.591600000000000369e-03,1.324380000000000002e-02
2.000000000000000000e+03,9.506699999999999873e-03,1.896569999999999853e-02
5.000000000000000000e+03,2.348570000000000171e-02,2.961420000000000025e-02
1.000000000000000000e+04,4.582889999999999880e-02,3.558940000000000020e-02
2.000000000000000000e+04,9.174830000000000485e-02,4.951370000000000077e-02
5.000000000000000000e+04,2.218928000000000011e-01,7.704300000000000037e-02
1.000000000000000000e+05,4.099671999999999761e-01,9.830790000000000362e-02
