# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.657999999999999835e-04,4.368300000000000308e-03
2.000000000000000000e+02,1.221999999999999996e-03,6.503300000000000053e-03
5.000000000000000000e+02,2.907900000000000155e-03,9.997999999999999943e-03
1.000000000000000000e+03,5.908400000000000284e-03,1.405570000000000083e-02
2.000000000000000000e+03,1.158700000000000008e-02,1.982139999999999944e-02
5.000000000000000000e+03,2.844450000000000103e-02,3.119979999999999976e-02
1.000000000000000000e+04,5.595959999999999823e-02,4.379340000000000316e-02
2.000000000000000000e+04,1.065046999999999938e-01,5.248819999999999875e-02
5.000000000000000000e+04,2.449860000000000093e-01,7.512420000000000209e-02
1.000000000000000000e+05,4.262693000000000176e-01,8.951430000000000498e-02
