# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.185499999999999984e-03,1.258489999999999956e-02
2.000000000000000000e+02,8.591200000000000225e-03,1.779930000000000054e-02
5.000000000000000000e+02,2.193109999999999851e-02,2.849010000000000084e-02
1.000000000000000000e+03,4.497770000000000240e-02,4.140239999999999893e-02
2.000000000000000000e+03,8.870939999999999381e-02,5.007269999999999777e-02
5.000000000000000000e+03,2.246425999999999978e-01,7.804339999999999888e-02
1.000000000000000000e+04,4.430783999999999834e-01,1.125657999999999936e-01
2.000000000000000000e+04,9.073487999999999554e-01,1.593077999999999994e-01
5.000000000000000000e+04,2.360084099999999907e+00,2.349334999999999896e-01
1.000000000000000000e+05,4.033832000000000306e+00,2.521042000000000005e-01
1.000000000000000000e+06,7.422451200000000249e+00,1.496076000000000072e-01
