# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.355000000000000051e-04,4.365899999999999816e-03
2.000000000000000000e+02,2.922000000000000010e-04,4.861500000000000370e-03
5.000000000000000000e+02,9.821999999999999134e-04,8.874599999999999850e-03
1.000000000000000000e+03,1.680199999999999966e-03,1.161380000000000051e-02
2.000000000000000000e+03,3.360500000000000206e-03,1.665209999999999954e-02
5.000000000000000000e+03,8.579800000000000273e-03,2.609210000000000002e-02
1.000000000000000000e+04,1.606370000000000020e-02,3.631299999999999806e-02
2.000000000000000000e+04,3.271190000000000209e-02,5.083340000000000081e-02
5.000000000000000000e+04,8.087830000000000019e-02,8.090579999999999994e-02
1.000000000000000000e+05,1.619604000000000044e-01,1.148871000000000059e-01
