# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,9.003399999999999945e-03,2.461440000000000156e-02
2.000000000000000000e+02,1.813580000000000053e-02,3.492399999999999671e-02
5.000000000000000000e+02,4.585899999999999699e-02,5.622250000000000164e-02
1.000000000000000000e+03,9.063160000000000660e-02,6.827510000000000523e-02
2.000000000000000000e+03,1.810798999999999881e-01,9.751659999999999495e-02
5.000000000000000000e+03,4.415405000000000024e-01,1.394428000000000056e-01
1.000000000000000000e+04,8.637230999999999659e-01,1.926354000000000122e-01
2.000000000000000000e+04,1.544694199999999906e+00,2.635140999999999734e-01
5.000000000000000000e+04,3.415670899999999843e+00,3.811592999999999787e-01
1.000000000000000000e+05,5.959471399999999974e+00,4.832875999999999839e-01
1.000000000000000000e+06,1.514000230000000080e+01,2.803727999999999776e-01
