# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.870999999999999767e-04,5.354099999999999658e-03
2.000000000000000000e+02,7.816000000000000248e-04,7.587899999999999853e-03
5.000000000000000000e+02,1.898299999999999901e-03,1.201490000000000023e-02
1.000000000000000000e+03,3.736999999999999870e-03,1.672550000000000078e-02
2.000000000000000000e+03,7.764300000000000021e-03,2.410150000000000139e-02
5.000000000000000000e+03,1.794799999999999868e-02,3.639080000000000092e-02
1.000000000000000000e+04,3.669259999999999883e-02,5.245670000000000194e-02
2.000000000000000000e+04,7.163569999999999660e-02,7.351630000000000664e-02
5.000000000000000000e+04,1.781178999999999957e-01,1.136526999999999954e-01
1.000000000000000000e+05,3.498262999999999789e-01,1.353401999999999938e-01
