# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,8.685899999999999871e-03,1.141409999999999994e-02
2.000000000000000000e+02,1.758389999999999953e-02,1.620440000000000075e-02
5.000000000000000000e+02,4.252269999999999661e-02,2.246779999999999958e-02
1.000000000000000000e+03,8.338869999999999616e-02,3.023270000000000124e-02
2.000000000000000000e+03,1.549111999999999989e-01,3.999029999999999946e-02
5.000000000000000000e+03,3.331467000000000178e-01,5.208290000000000142e-02
1.000000000000000000e+04,5.463187999999999933e-01,6.218440000000000079e-02
2.000000000000000000e+04,8.293118999999999907e-01,7.029480000000000450e-02
5.000000000000000000e+04,1.249982499999999996e+00,7.195070000000000632e-02
1.000000000000000000e+05,1.566088399999999936e+00,6.639589999999999381e-02
1.000000000000000000e+06,2.229935799999999801e+00,4.365720000000000017e-02
