# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.020799999999999721e-03,1.281490000000000060e-02
2.000000000000000000e+02,8.074100000000000721e-03,1.829450000000000173e-02
5.000000000000000000e+02,2.012030000000000068e-02,2.821560000000000040e-02
1.000000000000000000e+03,4.069880000000000025e-02,3.999330000000000246e-02
2.000000000000000000e+03,8.216750000000000442e-02,4.950220000000000314e-02
5.000000000000000000e+03,2.020462000000000091e-01,7.712449999999999861e-02
1.000000000000000000e+04,4.159285999999999817e-01,1.106348999999999944e-01
2.000000000000000000e+04,8.136797999999999531e-01,1.545011000000000023e-01
5.000000000000000000e+04,1.951080699999999890e+00,2.417007999999999934e-01
1.000000000000000000e+05,4.020150499999999738e+00,3.402549000000000268e-01
1.000000000000000000e+06,1.426914370000000076e+01,2.874257000000000062e-01
