# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.343199999999999906e-03,6.350599999999999648e-03
2.000000000000000000e+02,2.603100000000000119e-03,8.772699999999999596e-03
5.000000000000000000e+02,6.451300000000000090e-03,1.387120000000000020e-02
1.000000000000000000e+03,1.342330000000000086e-02,1.993860000000000077e-02
2.000000000000000000e+03,2.653099999999999903e-02,2.441820000000000102e-02
5.000000000000000000e+03,6.261049999999999949e-02,3.781219999999999720e-02
1.000000000000000000e+04,1.246074999999999960e-01,5.132880000000000081e-02
2.000000000000000000e+04,2.427518999999999927e-01,7.224579999999999891e-02
5.000000000000000000e+04,5.310608999999999469e-01,9.019710000000000227e-02
1.000000000000000000e+05,8.626977000000000118e-01,1.154701999999999951e-01
1.000000000000000000e+06,1.910235600000000034e+00,6.431349999999999567e-02
