# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,9.242999999999999697e-04,5.015099999999999766e-03
2.000000000000000000e+02,1.821700000000000099e-03,7.133300000000000404e-03
5.000000000000000000e+02,4.594700000000000173e-03,1.103499999999999967e-02
1.000000000000000000e+03,9.035299999999999582e-03,1.552949999999999990e-02
2.000000000000000000e+03,1.807059999999999916e-02,2.252830000000000110e-02
5.000000000000000000e+03,4.418459999999999749e-02,3.047439999999999871e-02
1.000000000000000000e+04,8.539080000000000281e-02,4.153269999999999879e-02
2.000000000000000000e+04,1.720032999999999979e-01,5.644260000000000249e-02
5.000000000000000000e+04,3.795283999999999880e-01,8.082680000000000420e-02
1.000000000000000000e+05,6.080708999999999698e-01,9.842270000000000185e-02
