# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.050000000000000060e-04,4.393499999999999836e-03
2.000000000000000000e+02,1.515899999999999930e-03,6.525500000000000050e-03
5.000000000000000000e+02,4.001499999999999849e-03,1.054399999999999955e-02
1.000000000000000000e+03,7.554299999999999904e-03,1.452220000000000073e-02
2.000000000000000000e+03,1.543740000000000043e-02,2.046689999999999968e-02
5.000000000000000000e+03,3.815319999999999823e-02,3.242079999999999962e-02
1.000000000000000000e+04,7.605280000000000373e-02,3.879260000000000347e-02
2.000000000000000000e+04,1.511245999999999978e-01,5.669720000000000315e-02
5.000000000000000000e+04,3.633917999999999870e-01,8.459790000000000365e-02
1.000000000000000000e+05,6.631772000000000222e-01,1.068932999999999967e-01
