# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.762999999999999677e-04,4.836100000000000294e-03
2.000000000000000000e+02,8.852000000000000493e-04,6.038499999999999597e-03
5.000000000000000000e+02,2.276900000000000104e-03,9.685900000000000759e-03
1.000000000000000000e+03,4.610600000000000288e-03,1.366110000000000067e-02
2.000000000000000000e+03,9.732599999999999238e-03,1.972919999999999882e-02
5.000000000000000000e+03,2.414890000000000092e-02,3.125880000000000325e-02
1.000000000000000000e+04,4.822889999999999816e-02,3.741429999999999756e-02
2.000000000000000000e+04,9.537809999999999344e-02,5.221130000000000215e-02
5.000000000000000000e+04,2.281733999999999984e-01,7.869810000000000694e-02
1.000000000000000000e+05,4.415156000000000081e-01,1.102111999999999953e-01
