# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.017789999999999861e-01,5.826549999999999785e-02
2.000000000000000000e+02,3.871126999999999763e-01,7.995030000000000192e-02
5.000000000000000000e+02,7.617144999999999611e-01,1.072173000000000015e-01
1.000000000000000000e+03,1.241780300000000059e+00,1.183010000000000034e-01
2.000000000000000000e+03,1.742007899999999943e+00,1.227608000000000033e-01
5.000000000000000000e+03,2.452568100000000140e+00,1.051224000000000047e-01
1.000000000000000000e+04,2.878938100000000055e+00,9.417559999999999820e-02
2.000000000000000000e+04,3.146143200000000029e+00,8.249729999999999563e-02
5.000000000000000000e+04,3.378159399999999923e+00,5.799730000000000163e-02
1.000000000000000000e+05,3.505164199999999841e+00,5.493490000000000179e-02
1.000000000000000000e+06,4.034286500000000331e+00,1.126878000000000046e-01
