# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.164099999999999944e-03,7.151300000000000191e-03
2.000000000000000000e+02,2.588299999999999976e-03,1.066070000000000038e-02
5.000000000000000000e+02,6.375999999999999723e-03,1.683039999999999883e-02
1.000000000000000000e+03,1.216109999999999934e-02,2.296839999999999993e-02
2.000000000000000000e+03,2.456480000000000122e-02,3.281189999999999801e-02
5.000000000000000000e+03,6.168300000000000172e-02,5.215700000000000197e-02
1.000000000000000000e+04,1.203204999999999969e-01,6.206869999999999749e-02
2.000000000000000000e+04,2.354661999999999866e-01,8.527999999999999470e-02
5.000000000000000000e+04,5.341656000000000182e-01,1.255053999999999892e-01
1.000000000000000000e+05,9.300515999999999783e-01,1.453450000000000020e-01
