# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.839999999999999922e-04,4.230600000000000159e-03
2.000000000000000000e+02,1.028999999999999967e-03,5.663600000000000405e-03
5.000000000000000000e+02,2.938699999999999819e-03,9.487100000000000047e-03
1.000000000000000000e+03,5.599400000000000037e-03,1.313830000000000033e-02
2.000000000000000000e+03,1.097620000000000019e-02,1.849019999999999830e-02
5.000000000000000000e+03,2.798449999999999896e-02,2.961540000000000006e-02
1.000000000000000000e+04,5.541270000000000223e-02,4.116329999999999989e-02
2.000000000000000000e+04,1.123890000000000028e-01,5.752199999999999674e-02
5.000000000000000000e+04,2.771403000000000061e-01,8.005329999999999391e-02
1.000000000000000000e+05,5.302362999999999937e-01,1.069665000000000060e-01
