# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.524000000000000006e-04,3.738700000000000183e-03
2.000000000000000000e+02,6.302999999999999792e-04,4.927599999999999862e-03
5.000000000000000000e+02,1.640399999999999974e-03,8.056400000000000020e-03
1.000000000000000000e+03,3.519700000000000172e-03,1.175950000000000085e-02
2.000000000000000000e+03,6.546100000000000009e-03,1.602059999999999942e-02
5.000000000000000000e+03,1.671359999999999860e-02,2.545889999999999959e-02
1.000000000000000000e+04,3.291820000000000163e-02,3.565659999999999663e-02
2.000000000000000000e+04,6.689739999999999576e-02,5.040680000000000160e-02
5.000000000000000000e+04,1.668343999999999938e-01,7.058029999999999859e-02
1.000000000000000000e+05,3.185108999999999857e-01,9.651229999999999531e-02
