# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.439401999999999904e-01,5.177029999999999826e-02
2.000000000000000000e+02,2.787313000000000152e-01,6.832009999999999472e-02
5.000000000000000000e+02,5.682000999999999857e-01,8.926520000000000288e-02
1.000000000000000000e+03,9.448003000000000373e-01,1.053227999999999942e-01
2.000000000000000000e+03,1.417706399999999922e+00,1.227325999999999973e-01
5.000000000000000000e+03,2.184886099999999942e+00,1.432557999999999887e-01
1.000000000000000000e+04,2.862272599999999834e+00,1.164141000000000065e-01
2.000000000000000000e+04,3.279585799999999995e+00,1.010299000000000058e-01
5.000000000000000000e+04,3.740277900000000155e+00,7.222220000000000029e-02
1.000000000000000000e+05,3.933059200000000200e+00,6.266810000000000436e-02
1.000000000000000000e+06,4.386141199999999962e+00,9.151360000000000050e-02
