# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.920000000000000328e-05,1.555500000000000025e-03
2.000000000000000000e+02,9.349999999999999587e-05,2.143100000000000213e-03
5.000000000000000000e+02,1.623999999999999901e-04,2.822400000000000082e-03
1.000000000000000000e+03,4.184999999999999810e-04,4.518900000000000174e-03
2.000000000000000000e+03,6.987999999999999637e-04,5.905099999999999932e-03
5.000000000000000000e+03,1.703599999999999993e-03,9.209399999999999531e-03
1.000000000000000000e+04,3.380900000000000051e-03,1.283109999999999980e-02
2.000000000000000000e+04,6.993100000000000357e-03,1.855160000000000142e-02
5.000000000000000000e+04,1.609729999999999842e-02,2.338259999999999991e-02
1.000000000000000000e+05,3.425670000000000104e-02,3.436689999999999884e-02
