# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,6.949000000000000316e-04,6.053799999999999806e-03
2.000000000000000000e+02,1.579200000000000005e-03,9.132799999999999946e-03
5.000000000000000000e+02,3.884900000000000159e-03,1.435389999999999930e-02
1.000000000000000000e+03,8.233000000000000734e-03,2.065350000000000172e-02
2.000000000000000000e+03,1.680279999999999968e-02,2.954019999999999910e-02
5.000000000000000000e+03,3.996990000000000265e-02,4.514089999999999769e-02
1.000000000000000000e+04,7.787620000000000653e-02,6.192299999999999888e-02
2.000000000000000000e+04,1.464507999999999921e-01,7.525120000000000420e-02
5.000000000000000000e+04,3.281022000000000105e-01,1.035294999999999965e-01
1.000000000000000000e+05,5.423065000000000246e-01,1.193647000000000041e-01
