# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.826400000000000180e-03,9.194000000000000783e-03
2.000000000000000000e+02,5.849400000000000259e-03,1.303769999999999929e-02
5.000000000000000000e+02,1.469810000000000040e-02,2.059050000000000116e-02
1.000000000000000000e+03,2.841329999999999897e-02,2.584950000000000095e-02
2.000000000000000000e+03,5.849739999999999801e-02,3.520399999999999918e-02
5.000000000000000000e+03,1.376170999999999922e-01,5.412739999999999913e-02
1.000000000000000000e+04,2.697981999999999880e-01,6.978550000000000031e-02
2.000000000000000000e+04,4.883928000000000158e-01,9.226810000000000567e-02
5.000000000000000000e+04,9.483371000000000439e-01,1.159166999999999975e-01
1.000000000000000000e+05,1.379582599999999992e+00,1.066898000000000013e-01
1.000000000000000000e+06,2.050635799999999787e+00,4.700909999999999811e-02
