# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,8.662000000000000212e-04,4.900100000000000115e-03
2.000000000000000000e+02,1.635900000000000028e-03,6.879800000000000151e-03
5.000000000000000000e+02,4.120900000000000257e-03,1.085339999999999916e-02
1.000000000000000000e+03,8.210500000000000784e-03,1.556890000000000010e-02
2.000000000000000000e+03,1.611049999999999982e-02,2.136249999999999954e-02
5.000000000000000000e+03,3.997909999999999658e-02,3.334399999999999864e-02
1.000000000000000000e+04,7.862320000000000420e-02,4.068829999999999669e-02
2.000000000000000000e+04,1.558333000000000079e-01,5.601819999999999716e-02
5.000000000000000000e+04,3.442079000000000111e-01,7.778129999999999766e-02
1.000000000000000000e+05,5.973941000000000390e-01,8.943890000000000173e-02
