# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.047100000000000027e-03,5.764400000000000253e-03
2.000000000000000000e+02,2.116300000000000212e-03,8.128500000000000308e-03
5.000000000000000000e+02,5.371500000000000406e-03,1.300349999999999943e-02
1.000000000000000000e+03,1.109410000000000084e-02,1.857839999999999839e-02
2.000000000000000000e+03,2.174529999999999866e-02,2.564289999999999972e-02
5.000000000000000000e+03,5.428109999999999880e-02,4.105369999999999853e-02
1.000000000000000000e+04,1.053386999999999935e-01,5.067710000000000270e-02
2.000000000000000000e+04,2.045309999999999906e-01,6.930409999999999349e-02
5.000000000000000000e+04,4.676511999999999891e-01,9.491009999999999724e-02
1.000000000000000000e+05,7.883904000000000467e-01,1.210269999999999957e-01
