# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.551000000000000207e-04,3.201900000000000145e-03
2.000000000000000000e+02,5.925000000000000362e-04,4.849400000000000238e-03
5.000000000000000000e+02,1.758000000000000014e-03,8.342099999999999863e-03
1.000000000000000000e+03,3.319799999999999921e-03,1.126719999999999978e-02
2.000000000000000000e+03,6.321700000000000409e-03,1.571329999999999949e-02
5.000000000000000000e+03,1.639089999999999991e-02,2.532260000000000066e-02
1.000000000000000000e+04,3.221670000000000089e-02,3.527219999999999661e-02
2.000000000000000000e+04,6.492000000000000548e-02,5.084009999999999918e-02
5.000000000000000000e+04,1.581253999999999993e-01,7.804980000000000251e-02
1.000000000000000000e+05,3.109600000000000142e-01,1.003605999999999943e-01
