# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.467300000000000243e-02,2.688739999999999880e-02
2.000000000000000000e+02,6.926590000000000524e-02,3.815930000000000016e-02
5.000000000000000000e+02,1.558860999999999997e-01,5.585400000000000087e-02
1.000000000000000000e+03,3.122726000000000113e-01,7.647990000000000343e-02
2.000000000000000000e+03,5.656457000000000290e-01,8.755720000000000169e-02
5.000000000000000000e+03,1.076898700000000098e+00,1.271766000000000008e-01
1.000000000000000000e+04,1.618012000000000006e+00,1.217372000000000037e-01
2.000000000000000000e+04,2.161026699999999856e+00,1.238096000000000058e-01
5.000000000000000000e+04,2.808133600000000119e+00,1.118867000000000056e-01
1.000000000000000000e+05,3.217390700000000159e+00,1.012422000000000044e-01
1.000000000000000000e+06,4.044480400000000309e+00,6.818689999999999474e-02
