# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.533400000000000084e-03,8.717700000000000102e-03
2.000000000000000000e+02,3.137000000000000031e-03,1.246580000000000084e-02
5.000000000000000000e+02,7.226100000000000058e-03,1.908239999999999936e-02
1.000000000000000000e+03,1.478800000000000080e-02,2.734719999999999859e-02
2.000000000000000000e+03,2.906979999999999981e-02,3.745269999999999849e-02
5.000000000000000000e+03,7.290259999999999796e-02,5.243939999999999713e-02
1.000000000000000000e+04,1.392654999999999865e-01,6.911480000000000401e-02
2.000000000000000000e+04,2.622105000000000130e-01,9.367490000000000538e-02
5.000000000000000000e+04,5.663704999999999989e-01,1.264674000000000076e-01
1.000000000000000000e+05,9.144915999999999601e-01,1.377906999999999882e-01
