# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.632999999999999945e-04,3.812400000000000077e-03
2.000000000000000000e+02,7.468000000000000463e-04,5.469599999999999809e-03
5.000000000000000000e+02,1.975000000000000193e-03,8.874800000000000397e-03
1.000000000000000000e+03,3.834999999999999867e-03,1.253209999999999914e-02
2.000000000000000000e+03,8.166500000000000148e-03,1.826759999999999842e-02
5.000000000000000000e+03,1.997840000000000032e-02,2.794989999999999974e-02
1.000000000000000000e+04,3.954089999999999688e-02,3.980090000000000017e-02
2.000000000000000000e+04,7.878309999999999480e-02,5.617250000000000021e-02
5.000000000000000000e+04,1.938979000000000119e-01,7.668360000000000454e-02
1.000000000000000000e+05,3.781111999999999806e-01,1.096299000000000023e-01
