# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.878000000000000024e-04,4.100900000000000205e-03
2.000000000000000000e+02,6.166999999999999739e-04,5.986199999999999681e-03
5.000000000000000000e+02,1.603299999999999994e-03,9.641999999999999529e-03
1.000000000000000000e+03,3.065599999999999922e-03,1.335030000000000071e-02
2.000000000000000000e+03,6.178300000000000285e-03,1.898789999999999853e-02
5.000000000000000000e+03,1.550439999999999978e-02,3.028399999999999842e-02
1.000000000000000000e+04,2.993989999999999846e-02,4.178020000000000345e-02
2.000000000000000000e+04,6.041420000000000123e-02,6.032429999999999737e-02
5.000000000000000000e+04,1.470038999999999929e-01,9.165429999999999411e-02
1.000000000000000000e+05,2.842599000000000098e-01,1.155197000000000029e-01
