# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.610999999999999668e-03,1.781879999999999922e-02
2.000000000000000000e+02,1.048660000000000043e-02,2.124059999999999837e-02
5.000000000000000000e+02,2.703500000000000000e-02,3.207009999999999722e-02
1.000000000000000000e+03,5.563590000000000202e-02,4.756599999999999717e-02
2.000000000000000000e+03,1.010401999999999967e-01,6.454029999999999490e-02
5.000000000000000000e+03,2.501597999999999877e-01,9.678249999999999353e-02
1.000000000000000000e+04,4.148836000000000190e-01,1.385045000000000026e-01
2.000000000000000000e+04,7.553748999999999603e-01,1.405697999999999948e-01
5.000000000000000000e+04,1.278842299999999987e+00,1.623827999999999938e-01
1.000000000000000000e+05,1.647799299999999967e+00,1.450450000000000073e-01
1.000000000000000000e+06,2.419571700000000103e+00,8.796139999999999515e-02
