# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.065500000000000041e-03,6.445600000000000114e-03
2.000000000000000000e+02,2.103299999999999788e-03,9.230800000000000810e-03
5.000000000000000000e+02,5.363500000000000212e-03,1.467880000000000053e-02
1.000000000000000000e+03,9.952799999999999495e-03,1.952210000000000056e-02
2.000000000000000000e+03,2.118770000000000028e-02,2.891020000000000048e-02
5.000000000000000000e+03,5.302960000000000312e-02,4.513860000000000094e-02
1.000000000000000000e+04,1.022649000000000058e-01,5.385960000000000053e-02
2.000000000000000000e+04,2.038936000000000082e-01,7.581140000000000101e-02
5.000000000000000000e+04,4.854732999999999965e-01,1.195887000000000061e-01
1.000000000000000000e+05,8.880586000000000313e-01,1.431958000000000120e-01
