# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.830000000000000261e-05,1.354900000000000028e-03
2.000000000000000000e+02,1.486000000000000070e-04,2.664000000000000135e-03
5.000000000000000000e+02,3.497999999999999916e-04,4.079400000000000387e-03
1.000000000000000000e+03,5.511000000000000057e-04,5.154100000000000001e-03
2.000000000000000000e+03,1.231600000000000012e-03,7.613199999999999655e-03
5.000000000000000000e+03,3.090900000000000158e-03,1.213640000000000031e-02
1.000000000000000000e+04,6.057200000000000431e-03,1.703879999999999978e-02
2.000000000000000000e+04,1.146269999999999928e-02,2.059949999999999976e-02
5.000000000000000000e+04,2.769829999999999862e-02,2.990610000000000143e-02
1.000000000000000000e+05,5.851139999999999813e-02,4.659019999999999828e-02
