# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.940999999999999842e-04,3.183000000000000065e-03
2.000000000000000000e+02,7.829999999999999504e-04,4.482899999999999732e-03
5.000000000000000000e+02,1.947100000000000003e-03,7.063400000000000060e-03
1.000000000000000000e+03,4.061300000000000326e-03,1.040070000000000057e-02
2.000000000000000000e+03,8.088599999999999610e-03,1.463650000000000020e-02
5.000000000000000000e+03,2.046030000000000071e-02,2.314000000000000085e-02
1.000000000000000000e+04,4.062829999999999914e-02,3.261229999999999685e-02
2.000000000000000000e+04,7.928609999999999824e-02,4.522339999999999693e-02
5.000000000000000000e+04,1.948808999999999958e-01,6.509199999999999708e-02
1.000000000000000000e+05,3.821769999999999889e-01,8.332979999999999554e-02
