# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,9.427400000000000710e-03,1.415749999999999995e-02
2.000000000000000000e+02,1.933090000000000155e-02,2.034669999999999881e-02
5.000000000000000000e+02,4.413539999999999824e-02,2.744270000000000043e-02
1.000000000000000000e+03,9.307160000000000433e-02,3.721119999999999983e-02
2.000000000000000000e+03,1.798485999999999974e-01,5.165349999999999803e-02
5.000000000000000000e+03,3.873805000000000165e-01,6.494300000000000073e-02
1.000000000000000000e+04,6.940749000000000501e-01,8.588350000000000151e-02
2.000000000000000000e+04,1.072925700000000093e+00,9.472650000000000514e-02
5.000000000000000000e+04,1.581036300000000061e+00,8.457240000000000590e-02
1.000000000000000000e+05,1.965606600000000093e+00,8.408100000000000296e-02
1.000000000000000000e+06,3.002161399999999869e+00,8.003069999999999629e-02
