# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+02,7.400000000000000300e-06,4.264000000000000104e-04
5.000000000000000000e+02,2.710000000000000142e-05,8.161999999999999984e-04
1.000000000000000000e+03,6.160000000000000653e-05,1.229599999999999964e-03
2.000000000000000000e+03,8.859999999999999874e-05,1.474599999999999956e-03
5.000000000000000000e+03,2.044000000000000081e-04,2.233800000000000195e-03
1.000000000000000000e+04,4.924000000000000425e-04,3.481999999999999852e-03
2.000000000000000000e+04,9.430000000000000448e-04,4.826900000000000288e-03
5.000000000000000000e+04,2.580400000000000055e-03,6.725700000000000255e-03
1.000000000000000000e+05,4.650800000000000073e-03,9.341699999999999657e-03
1.000000000000000000e+06,4.068080000000000307e-02,2.576070000000000096e-02
