# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,3.337999999999999821e-04,4.157000000000000105e-03
2.000000000000000000e+02,4.754000000000000088e-04,4.932299999999999705e-03
5.000000000000000000e+02,1.421100000000000011e-03,8.388200000000000170e-03
1.000000000000000000e+03,2.897799999999999855e-03,1.207590000000000052e-02
2.000000000000000000e+03,6.458199999999999878e-03,1.805050000000000057e-02
5.000000000000000000e+03,1.495950000000000057e-02,2.787950000000000150e-02
1.000000000000000000e+04,3.019710000000000102e-02,3.952370000000000189e-02
2.000000000000000000e+04,6.083419999999999800e-02,5.532440000000000274e-02
5.000000000000000000e+04,1.508738000000000024e-01,8.616229999999999722e-02
1.000000000000000000e+05,2.912392999999999788e-01,1.066084000000000059e-01
