# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.067000000000000050e-04,2.271299999999999968e-03
2.000000000000000000e+02,2.374999999999999995e-04,3.384199999999999969e-03
5.000000000000000000e+02,6.784999999999999582e-04,5.775999999999999884e-03
1.000000000000000000e+03,1.327899999999999914e-03,7.970800000000000107e-03
2.000000000000000000e+03,2.670399999999999857e-03,1.141379999999999999e-02
5.000000000000000000e+03,6.882000000000000096e-03,1.830369999999999914e-02
1.000000000000000000e+04,1.304660000000000021e-02,2.156699999999999937e-02
2.000000000000000000e+04,2.642279999999999976e-02,3.252030000000000198e-02
5.000000000000000000e+04,6.515569999999999695e-02,4.748600000000000043e-02
1.000000000000000000e+05,1.285957000000000072e-01,6.824969999999999648e-02
