# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.239488000000000145e+00,1.201952000000000020e-01
2.000000000000000000e+02,2.566870399999999997e+00,9.388649999999999773e-02
5.000000000000000000e+02,2.890989699999999996e+00,8.611800000000000010e-02
1.000000000000000000e+03,3.216006699999999885e+00,1.208396000000000053e-01
2.000000000000000000e+03,3.506969600000000131e+00,1.013098999999999944e-01
5.000000000000000000e+03,3.831989099999999926e+00,6.541619999999999380e-02
1.000000000000000000e+04,3.987241700000000222e+00,7.394729999999999359e-02
2.000000000000000000e+04,4.142847999999999864e+00,5.394770000000000121e-02
5.000000000000000000e+04,4.185195099999999613e+00,5.704229999999999717e-02
1.000000000000000000e+05,4.423337300000000027e+00,4.216700000000000309e-02
1.000000000000000000e+06,4.711281200000000169e+00,7.676170000000000215e-02
