# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.421539999999999693e-02,4.211480000000000085e-02
2.000000000000000000e+02,1.028619999999999951e-01,5.779089999999999921e-02
5.000000000000000000e+02,2.555481000000000003e-01,9.112929999999999642e-02
1.000000000000000000e+03,4.989299999999999846e-01,1.188445999999999947e-01
2.000000000000000000e+03,9.190180999999999489e-01,1.567127000000000103e-01
5.000000000000000000e+03,1.825636500000000106e+00,1.992251999999999912e-01
1.000000000000000000e+04,2.694381900000000218e+00,1.974541999999999964e-01
2.000000000000000000e+04,3.623966300000000196e+00,1.951942999999999873e-01
5.000000000000000000e+04,4.483363399999999999e+00,1.831903000000000004e-01
1.000000000000000000e+05,5.107540499999999817e+00,1.440382000000000051e-01
1.000000000000000000e+06,6.245349100000000320e+00,9.981940000000000257e-02
