# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,4.632999999999999857e-04,3.974000000000000102e-03
2.000000000000000000e+02,9.035999999999999545e-04,5.515800000000000390e-03
5.000000000000000000e+02,2.323400000000000205e-03,8.832800000000000026e-03
1.000000000000000000e+03,4.767600000000000310e-03,1.276000000000000051e-02
2.000000000000000000e+03,9.424399999999999444e-03,1.786439999999999903e-02
5.000000000000000000e+03,2.378769999999999843e-02,2.458480000000000040e-02
1.000000000000000000e+04,4.905600000000000238e-02,3.582500000000000268e-02
2.000000000000000000e+04,9.134670000000000289e-02,4.607529999999999959e-02
5.000000000000000000e+04,2.194106000000000112e-01,7.282650000000000234e-02
1.000000000000000000e+05,3.971852000000000160e-01,8.841499999999999360e-02
