# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.531600000000000232e-03,1.323500000000000024e-02
2.000000000000000000e+02,1.106309999999999932e-02,1.879870000000000152e-02
5.000000000000000000e+02,2.691839999999999858e-02,2.465320000000000011e-02
1.000000000000000000e+03,5.240940000000000182e-02,3.647020000000000123e-02
2.000000000000000000e+03,1.085905999999999955e-01,5.020030000000000325e-02
5.000000000000000000e+03,2.585893000000000219e-01,7.708149999999999724e-02
1.000000000000000000e+04,4.759964999999999891e-01,9.551500000000000268e-02
2.000000000000000000e+04,8.532100999999999713e-01,1.285360000000000114e-01
5.000000000000000000e+04,1.456407299999999960e+00,1.127867000000000036e-01
1.000000000000000000e+05,1.796268200000000093e+00,9.948730000000000073e-02
1.000000000000000000e+06,2.264572799999999830e+00,4.328049999999999953e-02
