# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.722401000000000071e-01,5.687070000000000319e-02
2.000000000000000000e+02,3.813205000000000067e-01,8.668629999999999391e-02
5.000000000000000000e+02,8.351840000000000375e-01,1.189815000000000039e-01
1.000000000000000000e+03,1.494726800000000022e+00,1.343061999999999867e-01
2.000000000000000000e+03,2.400104799999999816e+00,1.520578999999999958e-01
5.000000000000000000e+03,3.768820900000000140e+00,1.561497000000000024e-01
1.000000000000000000e+04,4.928246900000000430e+00,1.821814999999999962e-01
2.000000000000000000e+04,6.088318400000000352e+00,1.670770000000000033e-01
5.000000000000000000e+04,7.474833499999999908e+00,1.655480000000000007e-01
1.000000000000000000e+05,8.423353699999999833e+00,1.546967999999999954e-01
1.000000000000000000e+06,1.083936920000000015e+01,1.501427999999999929e-01
