# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.200960000000000048e-02,1.878530000000000130e-02
2.000000000000000000e+02,2.314420000000000019e-02,2.561489999999999947e-02
5.000000000000000000e+02,5.752870000000000206e-02,3.470770000000000105e-02
1.000000000000000000e+03,1.138108000000000036e-01,5.064659999999999995e-02
2.000000000000000000e+03,2.239242999999999928e-01,6.664630000000000554e-02
5.000000000000000000e+03,4.969215000000000160e-01,9.115090000000000692e-02
1.000000000000000000e+04,8.148241999999999985e-01,1.113680999999999977e-01
2.000000000000000000e+04,1.258189299999999955e+00,1.172866999999999937e-01
5.000000000000000000e+04,1.852614599999999889e+00,1.157183999999999990e-01
1.000000000000000000e+05,2.288195700000000166e+00,1.067897000000000013e-01
1.000000000000000000e+06,3.638892499999999863e+00,1.169409000000000004e-01
