# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.454970999999999903e-01,4.962489999999999957e-02
2.000000000000000000e+02,2.920198999999999989e-01,6.839159999999999684e-02
5.000000000000000000e+02,5.888611000000000262e-01,8.716849999999999599e-02
1.000000000000000000e+03,1.037128700000000014e+00,1.092988000000000015e-01
2.000000000000000000e+03,1.597183100000000078e+00,1.275014999999999898e-01
5.000000000000000000e+03,2.538999500000000076e+00,1.319130000000000025e-01
1.000000000000000000e+04,3.228292499999999787e+00,1.550484000000000029e-01
2.000000000000000000e+04,3.954792700000000050e+00,1.251733999999999902e-01
5.000000000000000000e+04,4.811979499999999632e+00,1.211007999999999946e-01
1.000000000000000000e+05,5.369261299999999792e+00,1.095052999999999999e-01
1.000000000000000000e+06,6.685965799999999959e+00,1.011366999999999960e-01
