# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.027000000000000043e-04,5.508899999999999735e-03
2.000000000000000000e+02,1.602499999999999975e-03,8.286299999999999916e-03
5.000000000000000000e+02,3.916199999999999889e-03,1.284300000000000025e-02
1.000000000000000000e+03,7.853799999999999323e-03,1.831419999999999923e-02
2.000000000000000000e+03,1.591319999999999887e-02,2.614210000000000145e-02
5.000000000000000000e+03,3.912750000000000256e-02,4.065389999999999976e-02
1.000000000000000000e+04,7.701249999999999762e-02,4.905430000000000207e-02
2.000000000000000000e+04,1.527225999999999861e-01,7.178769999999999596e-02
5.000000000000000000e+04,3.715403999999999929e-01,1.047701999999999939e-01
1.000000000000000000e+05,6.965902999999999956e-01,1.391749999999999932e-01
