# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.831570000000000073e-02,2.021709999999999827e-02
2.000000000000000000e+02,3.559389999999999776e-02,2.967679999999999971e-02
5.000000000000000000e+02,8.735239999999999672e-02,4.241489999999999844e-02
1.000000000000000000e+03,1.838345999999999869e-01,6.374029999999999974e-02
2.000000000000000000e+03,3.380924000000000151e-01,8.840829999999999522e-02
5.000000000000000000e+03,8.609284999999999854e-01,1.343091999999999897e-01
1.000000000000000000e+04,1.578547399999999934e+00,1.753051999999999944e-01
2.000000000000000000e+04,2.733825299999999903e+00,2.155919000000000030e-01
5.000000000000000000e+04,4.472263299999999830e+00,1.830476000000000047e-01
1.000000000000000000e+05,5.479940199999999706e+00,1.616807000000000105e-01
1.000000000000000000e+06,7.766193300000000299e+00,1.220206999999999958e-01
