# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.385400000000000298e-03,1.373779999999999966e-02
2.000000000000000000e+02,1.399889999999999989e-02,1.810329999999999925e-02
5.000000000000000000e+02,3.658689999999999859e-02,3.037000000000000116e-02
1.000000000000000000e+03,8.055260000000000198e-02,4.514959999999999807e-02
2.000000000000000000e+03,1.480741999999999892e-01,5.826660000000000172e-02
5.000000000000000000e+03,3.514861000000000235e-01,8.230419999999999403e-02
1.000000000000000000e+04,5.859060000000000379e-01,1.203416000000000069e-01
2.000000000000000000e+04,9.589261999999999508e-01,1.113031000000000020e-01
5.000000000000000000e+04,1.357111699999999921e+00,8.012469999999999315e-02
1.000000000000000000e+05,1.552876900000000004e+00,7.356559999999999488e-02
1.000000000000000000e+06,1.814722500000000016e+00,4.053969999999999796e-02
