# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,7.422000000000000429e-04,6.296399999999999740e-03
2.000000000000000000e+02,1.457600000000000085e-03,8.798300000000000218e-03
5.000000000000000000e+02,3.625300000000000137e-03,1.399339999999999959e-02
1.000000000000000000e+03,7.901999999999999302e-03,2.056090000000000001e-02
2.000000000000000000e+03,1.513669999999999946e-02,2.825889999999999999e-02
5.000000000000000000e+03,3.841030000000000139e-02,4.523110000000000325e-02
1.000000000000000000e+04,7.720490000000000685e-02,6.468340000000000201e-02
2.000000000000000000e+04,1.481897000000000075e-01,8.856490000000000196e-02
5.000000000000000000e+04,3.663497000000000003e-01,1.262761000000000022e-01
1.000000000000000000e+05,7.043694999999999817e-01,1.661294000000000104e-01
