# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.235399999999999996e-03,1.011049999999999970e-02
2.000000000000000000e+02,2.609900000000000067e-03,1.447020000000000077e-02
5.000000000000000000e+02,5.882400000000000302e-03,2.191169999999999923e-02
1.000000000000000000e+03,1.202660000000000014e-02,3.115269999999999845e-02
2.000000000000000000e+03,2.365230000000000110e-02,4.417329999999999868e-02
5.000000000000000000e+03,6.001019999999999965e-02,7.042990000000000361e-02
1.000000000000000000e+04,1.191905999999999938e-01,9.819429999999999825e-02
2.000000000000000000e+04,2.415953000000000128e-01,1.194867000000000012e-01
5.000000000000000000e+04,6.398798999999999459e-01,2.036660000000000137e-01
1.000000000000000000e+05,1.305132399999999970e+00,2.963978999999999919e-01
1.000000000000000000e+06,2.381964070000000078e+01,6.555387000000000297e-01
