# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.634220000000000117e-01,4.192010000000000181e-02
2.000000000000000000e+02,2.940535000000000232e-01,7.413269999999999582e-02
5.000000000000000000e+02,5.316018999999999606e-01,7.688680000000000514e-02
1.000000000000000000e+03,8.737123999999999446e-01,8.030779999999999863e-02
2.000000000000000000e+03,1.285936799999999991e+00,1.139411000000000035e-01
5.000000000000000000e+03,1.899570299999999934e+00,9.527270000000000183e-02
1.000000000000000000e+04,2.270435500000000051e+00,1.024077999999999933e-01
2.000000000000000000e+04,2.638863900000000040e+00,7.598789999999999711e-02
5.000000000000000000e+04,2.992511100000000202e+00,7.239520000000000677e-02
1.000000000000000000e+05,3.136683899999999969e+00,5.540960000000000329e-02
1.000000000000000000e+06,3.876469699999999907e+00,8.107359999999999567e-02
