# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,8.933399999999999327e-03,1.602450000000000055e-02
2.000000000000000000e+02,1.793300000000000102e-02,2.301529999999999895e-02
5.000000000000000000e+02,4.433290000000000147e-02,3.053929999999999839e-02
1.000000000000000000e+03,8.704019999999999813e-02,4.321420000000000122e-02
2.000000000000000000e+03,1.643966000000000038e-01,5.580519999999999925e-02
5.000000000000000000e+03,3.562016000000000071e-01,7.933160000000000212e-02
1.000000000000000000e+04,5.822441000000000422e-01,9.523529999999999496e-02
2.000000000000000000e+04,8.760485999999999551e-01,1.006235000000000046e-01
5.000000000000000000e+04,1.272630200000000045e+00,8.506149999999999822e-02
1.000000000000000000e+05,1.505135200000000006e+00,7.653029999999999555e-02
1.000000000000000000e+06,1.974210900000000102e+00,5.491759999999999697e-02
