# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.041999999999999985e-04,1.414700000000000072e-03
2.000000000000000000e+02,2.296999999999999997e-04,2.128600000000000023e-03
5.000000000000000000e+02,5.096000000000000269e-04,3.118899999999999971e-03
1.000000000000000000e+03,1.223899999999999988e-03,4.943600000000000251e-03
2.000000000000000000e+03,2.519200000000000085e-03,7.036699999999999899e-03
5.000000000000000000e+03,6.177400000000000425e-03,1.071350000000000080e-02
1.000000000000000000e+04,1.232390000000000048e-02,1.305070000000000015e-02
2.000000000000000000e+04,2.367090000000000166e-02,1.944600000000000148e-02
5.000000000000000000e+04,6.009239999999999721e-02,2.963340000000000071e-02
1.000000000000000000e+05,1.199593999999999938e-01,4.167590000000000183e-02
