# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.827999999999999893e-04,1.727100000000000076e-03
2.000000000000000000e+02,5.879000000000000328e-04,2.513000000000000043e-03
5.000000000000000000e+02,1.448999999999999984e-03,3.914100000000000218e-03
1.000000000000000000e+03,2.880999999999999880e-03,5.496000000000000017e-03
2.000000000000000000e+03,5.802599999999999772e-03,7.880800000000000305e-03
5.000000000000000000e+03,1.469950000000000076e-02,1.061969999999999928e-02
1.000000000000000000e+04,2.817829999999999988e-02,1.551199999999999975e-02
2.000000000000000000e+04,5.542190000000000311e-02,2.085009999999999988e-02
5.000000000000000000e+04,1.317381999999999997e-01,3.179139999999999744e-02
1.000000000000000000e+05,2.360568999999999862e-01,3.855750000000000149e-02
