# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,5.432099999999999602e-03,2.083540000000000045e-02
2.000000000000000000e+02,1.069860000000000082e-02,2.962470000000000034e-02
5.000000000000000000e+02,2.747830000000000064e-02,4.742939999999999656e-02
1.000000000000000000e+03,5.430499999999999911e-02,6.705819999999999836e-02
2.000000000000000000e+03,1.081701999999999941e-01,9.415830000000000033e-02
5.000000000000000000e+03,2.666060000000000096e-01,1.297816999999999998e-01
1.000000000000000000e+04,5.386604000000000392e-01,1.811460000000000015e-01
2.000000000000000000e+04,1.031928299999999910e+00,2.453096999999999916e-01
5.000000000000000000e+04,2.384960700000000156e+00,3.415439000000000114e-01
1.000000000000000000e+05,4.282729999999999926e+00,4.579213999999999785e-01
1.000000000000000000e+06,1.378924310000000020e+01,3.793791000000000246e-01
