# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.492799999999999877e-03,1.047909999999999987e-02
2.000000000000000000e+02,4.624999999999999771e-03,1.479160000000000023e-02
5.000000000000000000e+02,1.193199999999999990e-02,2.328519999999999895e-02
1.000000000000000000e+03,2.360709999999999892e-02,3.272510000000000002e-02
2.000000000000000000e+03,4.518570000000000225e-02,3.801759999999999862e-02
5.000000000000000000e+03,1.177200000000000052e-01,6.307300000000000406e-02
1.000000000000000000e+04,2.355030999999999930e-01,8.887169999999999792e-02
2.000000000000000000e+04,5.143571999999999589e-01,1.351311000000000040e-01
5.000000000000000000e+04,1.221499600000000019e+00,1.929928999999999950e-01
1.000000000000000000e+05,2.508624699999999930e+00,2.881889000000000256e-01
1.000000000000000000e+06,6.835006599999999821e+00,1.697165999999999952e-01
