# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.417000000000000020e-04,2.085000000000000048e-03
2.000000000000000000e+02,2.280000000000000126e-04,2.640700000000000165e-03
5.000000000000000000e+02,6.809000000000000165e-04,4.592100000000000001e-03
1.000000000000000000e+03,1.235599999999999893e-03,6.154100000000000022e-03
2.000000000000000000e+03,2.458800000000000135e-03,8.727600000000000288e-03
5.000000000000000000e+03,6.109999999999999980e-03,1.380709999999999923e-02
1.000000000000000000e+04,1.215540000000000023e-02,1.917469999999999938e-02
2.000000000000000000e+04,2.388869999999999882e-02,2.705880000000000091e-02
5.000000000000000000e+04,6.084180000000000144e-02,3.839000000000000051e-02
1.000000000000000000e+05,1.169261999999999940e-01,5.178399999999999670e-02
