# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,2.906474000000000002e-01,9.596300000000000663e-02
2.000000000000000000e+02,5.497146000000000532e-01,1.268957000000000002e-01
5.000000000000000000e+02,1.133720199999999956e+00,1.706283000000000105e-01
1.000000000000000000e+03,1.765827299999999989e+00,1.850667000000000006e-01
2.000000000000000000e+03,2.483315399999999951e+00,1.874322999999999961e-01
5.000000000000000000e+03,3.256982799999999845e+00,1.598683999999999938e-01
1.000000000000000000e+04,3.737522600000000139e+00,1.501355000000000051e-01
2.000000000000000000e+04,4.185682299999999856e+00,1.317969999999999975e-01
5.000000000000000000e+04,4.586427999999999727e+00,1.209554999999999936e-01
1.000000000000000000e+05,4.836257299999999759e+00,1.141390000000000043e-01
1.000000000000000000e+06,5.449773399999999768e+00,8.826430000000000387e-02
