# pressure[Pa],mean_volume[mol/kg],mean_error[mol/kg]
1.000000000000000000e+02,1.217600000000000106e-03,9.866500000000000270e-03
2.000000000000000000e+02,2.850500000000000169e-03,1.507350000000000009e-02
5.000000000000000000e+02,6.396299999999999729e-03,2.263930000000000109e-02
1.000000000000000000e+03,1.337700000000000000e-02,3.307559999999999667e-02
2.000000000000000000e+03,2.702989999999999907e-02,4.721270000000000328e-02
5.000000000000000000e+03,6.907850000000000101e-02,7.436500000000000055e-02
1.000000000000000000e+04,1.386199999999999932e-01,1.063492000000000048e-01
2.000000000000000000e+04,2.773285999999999807e-01,1.352451000000000070e-01
5.000000000000000000e+04,7.087168000000000356e-01,2.053352999999999984e-01
1.000000000000000000e+05,1.489955499999999988e+00,3.003831000000000140e-01
1.000000000000000000e+06,2.402268450000000044e+01,6.774211999999999456e-01
